Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
17468.6,Bank of Baroda,Canara Bank,Jaipur,INR,CUST51960987186,27,Web,Male,CUST92528817799,Individual Transfer,UPI ID,P2P,Salary Transfer,479856.01,success,2025-03-26,UPI20250326015857,19:07:07,Debit,Adult,1,1,1,-1,Suspicious
22380.17,IDFC FIRST Bank,IndusInd Bank,Ahmedabad,INR,CUST46344812165,49,Web,Male,CUST72330083946,Individual Transfer,Bank Account,P2P,Salary Transfer,186407.01,success,2025-03-11,UPI20250311015881,01:17:01,Debit,Senior,1,1,1,-1,Suspicious
22202.22,Kotak Mahindra Bank,IndusInd Bank,Noida,INR,CUST83864407924,49,Android,Male,MERC1024581256,Local Kirana,Mobile Number,P2M,Travel,54615.05,success,2025-10-28,UPI20251028015897,15:11:48,Debit,Senior,1,1,0,-1,Suspicious
19516.32,ICICI Bank,IndusInd Bank,Bengaluru,INR,CUST13097280753,33,Android,Female,CUST20894030915,Individual Transfer,QR Scan,P2P,Rent,436686.37,success,2025-02-09,UPI20250209015906,15:02:39,Credit,Adult,1,1,0,-1,Suspicious
17219.04,Union Bank of India,ICICI Bank,Gurugram,INR,CUST71627824132,65,Android,Female,CUST33375611606,Individual Transfer,UPI ID,P2P,Loan Repayment,345293.29,success,2025-09-30,UPI20250930015977,17:51:50,Debit,Senior,1,1,0,-1,Suspicious
9137.16,Bank of Baroda,ICICI Bank,Mumbai,INR,CUST58688871518,18,POS Device,Female,MERC2118688902,Paytm Mall,UPI ID,P2M,Bills,455315.21,success,2025-11-15,UPI20251115016001,01:33:18,Debit,Young,1,1,0,-1,Suspicious
37038.68,Canara Bank,Yes Bank,Patna,INR,CUST31376140318,22,Android,Female,CUST52513351621,Individual Transfer,UPI ID,P2P,Rent,433914.07,success,2025-10-22,UPI20251022016009,10:17:17,Debit,Young,1,1,0,-1,Suspicious
19110.61,IDFC FIRST Bank,Yes Bank,Bhopal,INR,CUST23013788434,69,Web,Male,CUST65719555274,Individual Transfer,Bank Account,P2P,Loan Repayment,29568.23,failed,2025-01-31,UPI20250131016125,18:02:10,Debit,Senior,0,1,1,-1,Suspicious
15982.03,Axis Bank,State Bank of India,Patna,INR,CUST19965599811,38,POS Device,Female,CUST89938501213,Individual Transfer,Mobile Number,P2P,Rent,462846.19,pending,2025-09-02,UPI20250902016153,09:17:31,Debit,Adult,0,1,0,-1,Suspicious
28032.4,Axis Bank,Axis Bank,Delhi,INR,CUST70156939992,45,Web,Female,CUST73398830019,Individual Transfer,UPI ID,P2P,Rent,254159.84,success,2025-01-30,UPI20250130016221,19:20:11,Debit,Senior,1,1,1,-1,Suspicious
31260.49,Yes Bank,Axis Bank,Indore,INR,CUST86480041705,27,Android,Male,CUST16622763198,Individual Transfer,Mobile Number,P2P,Rent,81715.18,failed,2025-12-04,UPI20251204016290,03:01:22,Credit,Adult,0,1,0,-1,Suspicious
18802.63,HDFC Bank,State Bank of India,Indore,INR,CUST77013127274,24,iOS,Female,CUST22471556645,Individual Transfer,Bank Account,P2P,Salary Transfer,349019.07,success,2025-08-24,UPI20250824016339,21:54:13,Credit,Young,1,1,0,-1,Suspicious
29676.56,Kotak Mahindra Bank,ICICI Bank,Noida,INR,CUST37113251850,54,Android,Female,MERC2488414631,Myntra,UPI ID,P2M,Bills,325714.59,failed,2025-03-07,UPI20250307016370,21:42:33,Debit,Senior,0,1,0,-1,Suspicious
16500.83,Yes Bank,IDFC FIRST Bank,Indore,INR,CUST77971654020,66,Web,Female,CUST40707549571,Individual Transfer,QR Scan,P2P,Personal Transfer,224849.07,success,2025-12-13,UPI20251213016444,18:29:01,Debit,Senior,1,1,1,-1,Suspicious
35861.21,Bank of Baroda,Union Bank of India,Indore,INR,CUST59262526845,58,Web,Male,CUST13296715036,Individual Transfer,Mobile Number,P2P,Salary Transfer,111696.2,success,2025-08-15,UPI20250815016464,18:41:04,Debit,Senior,1,1,1,-1,Suspicious
94281.51,Yes Bank,Canara Bank,Chandigarh,INR,CUST59713069306,27,Web,Male,CUST34306775975,Individual Transfer,QR Scan,P2P,Loan Repayment,331690.72,success,2025-01-12,UPI20250112016503,12:52:22,Credit,Adult,1,1,1,-1,Suspicious
21342.58,IDFC FIRST Bank,State Bank of India,Kolkata,INR,CUST80765327607,24,Android,Male,CUST64949849219,Individual Transfer,UPI ID,P2P,Salary Transfer,385876.43,success,2025-06-24,UPI20250624016513,12:26:50,Debit,Young,1,1,0,-1,Suspicious
17082.5,Axis Bank,HDFC Bank,Chennai,INR,CUST72844273567,27,iOS,Female,CUST25610501235,Individual Transfer,Bank Account,P2P,Loan Repayment,377275.56,failed,2025-07-26,UPI20250726016534,07:40:50,Credit,Adult,0,1,0,-1,Suspicious
30271.41,Canara Bank,HDFC Bank,Pune,INR,CUST61512313201,68,Android,Male,CUST32215620659,Individual Transfer,QR Scan,P2P,Loan Repayment,416426.87,success,2025-03-09,UPI20250309016737,11:57:48,Debit,Senior,1,1,0,-1,Suspicious
33927.41,Canara Bank,Punjab National Bank,Chennai,INR,CUST77784459450,61,POS Device,Male,CUST54965165613,Individual Transfer,Mobile Number,P2P,Rent,7363.87,success,2025-03-30,UPI20250330016790,11:14:28,Debit,Senior,1,1,0,-1,Suspicious
19478.64,Yes Bank,Bank of Baroda,Jaipur,INR,CUST74793369168,38,iOS,Female,CUST12157943052,Individual Transfer,UPI ID,P2P,Loan Repayment,292007.79,success,2025-09-29,UPI20250929016843,11:52:30,Debit,Adult,1,1,0,-1,Suspicious
15788.41,Yes Bank,IndusInd Bank,Hyderabad,INR,CUST84194650341,29,Android,Female,CUST31007133383,Individual Transfer,UPI ID,P2P,Salary Transfer,351080.47,success,2025-11-28,UPI20251128016872,08:04:25,Debit,Adult,1,1,0,-1,Suspicious
38760.56,Kotak Mahindra Bank,Union Bank of India,Gurugram,INR,CUST93132374260,21,Web,Male,CUST39011288174,Individual Transfer,QR Scan,P2P,Salary Transfer,399836.99,success,2025-02-10,UPI20250210016894,18:51:09,Credit,Young,1,1,1,-1,Suspicious
14571.12,HDFC Bank,ICICI Bank,Bengaluru,INR,CUST54270914893,26,Android,Male,MERC1018847342,Flipkart,Mobile Number,P2M,Travel,175190.3,success,2025-06-07,UPI20250607016929,16:45:19,Debit,Adult,1,1,0,-1,Suspicious
15702.84,Yes Bank,ICICI Bank,Chandigarh,INR,CUST12136678744,67,iOS,Male,CUST24538982297,Individual Transfer,QR Scan,P2P,Rent,457953.33,success,2025-10-28,UPI20251028016930,01:56:19,Debit,Senior,1,1,0,-1,Suspicious
14441.15,IndusInd Bank,Punjab National Bank,Delhi,INR,CUST33517467796,57,Web,Male,CUST89526137973,Individual Transfer,UPI ID,P2P,Salary Transfer,456335.53,success,2025-08-09,UPI20250809016969,11:02:23,Debit,Senior,1,1,1,-1,Suspicious
18531.38,Yes Bank,HDFC Bank,Chandigarh,INR,CUST18691716887,58,Android,Male,CUST96071340192,Individual Transfer,QR Scan,P2P,Rent,253325.12,success,2025-08-27,UPI20250827016991,17:58:45,Debit,Senior,1,1,0,-1,Suspicious
17547.64,Yes Bank,HDFC Bank,Nagpur,INR,CUST41779617090,56,Android,Female,CUST93089111780,Individual Transfer,Mobile Number,P2P,Rent,115711.4,success,2025-11-28,UPI20251128017084,07:19:51,Debit,Senior,1,1,0,-1,Suspicious
17780.36,Bank of Baroda,Yes Bank,Patna,INR,CUST34810131892,38,Web,Male,CUST95640116804,Individual Transfer,Bank Account,P2P,Salary Transfer,420338.71,success,2025-03-30,UPI20250330017097,10:06:22,Debit,Adult,1,1,1,-1,Suspicious
90081.65,HDFC Bank,Bank of Baroda,Chennai,INR,CUST58128741240,28,iOS,Female,CUST20579525247,Individual Transfer,QR Scan,P2P,Rent,31020.59,success,2025-09-17,UPI20250917017147,18:45:55,Debit,Adult,1,1,0,-1,Suspicious
20928.17,IndusInd Bank,Union Bank of India,Hyderabad,INR,CUST15718777011,27,POS Device,Male,CUST43182441958,Individual Transfer,UPI ID,P2P,Salary Transfer,164268.53,success,2025-05-03,UPI20250503017224,09:15:15,Debit,Adult,1,1,0,-1,Suspicious
19202.17,Union Bank of India,Kotak Mahindra Bank,Hyderabad,INR,CUST11922780654,59,POS Device,Male,MERC3157055493,Netflix,QR Scan,P2M,Healthcare,193557.85,success,2025-10-08,UPI20251008017274,19:22:19,Debit,Senior,1,1,0,-1,Suspicious
21805.46,Axis Bank,Axis Bank,Jaipur,INR,CUST70237848411,24,POS Device,Female,CUST53223159992,Individual Transfer,QR Scan,P2P,Rent,359369.53,success,2025-06-04,UPI20250604017291,18:45:18,Debit,Young,1,1,0,-1,Suspicious
19489.32,ICICI Bank,HDFC Bank,Patna,INR,CUST74524415380,20,POS Device,Female,CUST94071038245,Individual Transfer,QR Scan,P2P,Loan Repayment,411712.13,success,2025-02-23,UPI20250223017300,12:16:21,Debit,Young,1,1,0,-1,Suspicious
14107.2,Yes Bank,IndusInd Bank,Hyderabad,INR,CUST96576157747,52,iOS,Female,MERC8658239296,Swiggy,UPI ID,P2M,Healthcare,475504.79,success,2025-09-19,UPI20250919017370,18:54:44,Debit,Senior,1,1,0,-1,Suspicious
15315.55,State Bank of India,Canara Bank,Bhopal,INR,CUST48068943335,23,iOS,Female,CUST12268538476,Individual Transfer,UPI ID,P2P,Rent,164260.85,success,2025-02-24,UPI20250224017388,09:27:25,Debit,Young,1,1,0,-1,Suspicious
25586.49,State Bank of India,Yes Bank,Patna,INR,CUST51101822950,22,Android,Female,CUST29141297959,Individual Transfer,QR Scan,P2P,Loan Repayment,368560.09,failed,2025-10-15,UPI20251015017426,08:57:20,Debit,Young,0,1,0,-1,Suspicious
15916.87,IDFC FIRST Bank,Kotak Mahindra Bank,Nagpur,INR,CUST80878355863,18,iOS,Female,CUST92254076639,Individual Transfer,Bank Account,P2P,Salary Transfer,467847.4,success,2025-02-14,UPI20250214017535,12:34:51,Debit,Young,1,1,0,-1,Suspicious
16589.63,Punjab National Bank,Bank of Baroda,Chennai,INR,CUST55014525920,32,POS Device,Male,CUST44055175770,Individual Transfer,QR Scan,P2P,Salary Transfer,85189.4,success,2025-02-17,UPI20250217017616,09:56:57,Debit,Adult,1,1,0,-1,Suspicious
11415.04,Union Bank of India,Union Bank of India,Hyderabad,INR,CUST12839339984,24,POS Device,Male,MERC1022237957,Urban Company,Mobile Number,P2M,Food,71520.24,success,2025-07-31,UPI20250731017620,14:47:21,Credit,Young,1,1,0,-1,Suspicious
60603.43,State Bank of India,State Bank of India,Delhi,INR,CUST83991326324,61,iOS,Male,CUST86398176660,Individual Transfer,UPI ID,P2P,Loan Repayment,185889.56,failed,2025-04-10,UPI20250410017637,18:14:33,Debit,Senior,0,1,0,-1,Suspicious
29584.96,Union Bank of India,State Bank of India,Pune,INR,CUST71692130254,44,Web,Other,CUST14583163852,Individual Transfer,UPI ID,P2P,Loan Repayment,484724.89,success,2025-01-08,UPI20250108017648,14:05:34,Credit,Adult,1,1,1,-1,Suspicious
35827.0,IndusInd Bank,Yes Bank,Lucknow,INR,CUST54184466289,53,Android,Female,CUST31406663231,Individual Transfer,QR Scan,P2P,Loan Repayment,424221.78,success,2025-12-15,UPI20251215017708,21:21:20,Debit,Senior,1,1,0,-1,Suspicious
15597.9,Yes Bank,Canara Bank,Pune,INR,CUST30544120377,65,POS Device,Female,MERC5399905407,Ola,Mobile Number,P2M,Travel,26185.74,success,2025-07-06,UPI20250706017712,17:53:12,Debit,Senior,1,1,0,-1,Suspicious
25105.36,ICICI Bank,Yes Bank,Delhi,INR,CUST93814369670,32,Web,Male,CUST24837676854,Individual Transfer,QR Scan,P2P,Loan Repayment,118241.73,success,2025-01-03,UPI20250103017809,18:29:31,Debit,Adult,1,1,1,-1,Suspicious
30777.41,State Bank of India,Yes Bank,Delhi,INR,CUST35816167442,43,iOS,Female,CUST32044120123,Individual Transfer,QR Scan,P2P,Salary Transfer,19750.81,success,2025-02-03,UPI20250203017861,08:33:22,Debit,Adult,1,1,0,-1,Suspicious
37967.02,IDFC FIRST Bank,Kotak Mahindra Bank,Lucknow,INR,CUST12233287731,59,iOS,Female,CUST24864654953,Individual Transfer,UPI ID,P2P,Salary Transfer,329629.78,success,2025-10-28,UPI20251028017863,18:07:25,Debit,Senior,1,1,0,-1,Suspicious
27699.94,IDFC FIRST Bank,Axis Bank,Nagpur,INR,CUST95458359318,19,Web,Female,CUST71747034896,Individual Transfer,Mobile Number,P2P,Loan Repayment,232745.79,success,2025-02-09,UPI20250209017970,20:42:35,Debit,Young,1,1,1,-1,Suspicious
25535.93,Yes Bank,Bank of Baroda,Surat,INR,CUST25971499956,66,POS Device,Male,CUST87176689066,Individual Transfer,QR Scan,P2P,Rent,309288.18,success,2025-12-31,UPI20251231018049,05:42:27,Credit,Senior,1,1,0,-1,Suspicious
19934.94,Canara Bank,State Bank of India,Delhi,INR,CUST19166714366,26,Web,Female,CUST60781466245,Individual Transfer,UPI ID,P2P,Loan Repayment,2691.58,success,2025-01-04,UPI20250104018078,15:07:57,Debit,Adult,1,1,1,-1,Suspicious
22062.08,Kotak Mahindra Bank,Yes Bank,Hyderabad,INR,CUST12061760942,68,POS Device,Female,CUST50376693464,Individual Transfer,QR Scan,P2P,Rent,407105.59,success,2025-06-28,UPI20250628018146,16:55:43,Debit,Senior,1,1,0,-1,Suspicious
42349.96,Bank of Baroda,IndusInd Bank,Kolkata,INR,CUST12470535013,64,Web,Female,CUST82546735693,Individual Transfer,Mobile Number,P2P,Loan Repayment,103810.05,success,2025-01-07,UPI20250107018188,09:24:11,Debit,Senior,1,1,1,-1,Suspicious
43235.74,HDFC Bank,Canara Bank,Lucknow,INR,CUST77400204504,57,iOS,Female,CUST40593125456,Individual Transfer,Mobile Number,P2P,Rent,426334.13,success,2025-07-06,UPI20250706018215,12:01:14,Debit,Senior,1,1,0,-1,Suspicious
19971.91,Kotak Mahindra Bank,Punjab National Bank,Kochi,INR,CUST50927276980,29,Android,Female,CUST43090948675,Individual Transfer,Bank Account,P2P,Salary Transfer,298791.23,success,2025-02-17,UPI20250217018226,11:00:27,Debit,Adult,1,1,0,-1,Suspicious
52692.59,ICICI Bank,HDFC Bank,Gurugram,INR,CUST82103239831,47,POS Device,Female,CUST52649421065,Individual Transfer,QR Scan,P2P,Loan Repayment,353289.33,success,2025-06-04,UPI20250604018241,08:50:14,Debit,Senior,1,1,0,-1,Suspicious
16475.8,IDFC FIRST Bank,Bank of Baroda,Mumbai,INR,CUST87911628646,57,Android,Female,CUST35514922126,Individual Transfer,QR Scan,P2P,Loan Repayment,238161.78,failed,2025-05-20,UPI20250520018307,19:43:26,Debit,Senior,0,1,0,-1,Suspicious
117407.34,HDFC Bank,Bank of Baroda,Chennai,INR,CUST65113324839,18,iOS,Female,CUST42824233105,Individual Transfer,Bank Account,P2P,Salary Transfer,62951.79,success,2025-11-14,UPI20251114018315,08:08:38,Debit,Young,1,1,0,-1,Suspicious
21923.35,Punjab National Bank,Bank of Baroda,Gurugram,INR,CUST31153718005,22,POS Device,Male,CUST44828324662,Individual Transfer,Bank Account,P2P,Loan Repayment,81978.98,success,2025-08-17,UPI20250817018351,18:40:58,Debit,Young,1,1,0,-1,Suspicious
21173.83,Yes Bank,Union Bank of India,Kochi,INR,CUST15962981542,68,POS Device,Female,CUST29975812737,Individual Transfer,Mobile Number,P2P,Loan Repayment,506022.36,success,2025-01-16,UPI20250116018383,01:58:15,Credit,Senior,1,1,0,-1,Suspicious
40257.33,HDFC Bank,ICICI Bank,Patna,INR,CUST32462720637,69,Web,Female,CUST47241624297,Individual Transfer,Bank Account,P2P,Rent,388569.54,success,2025-03-18,UPI20250318018465,17:25:16,Credit,Senior,1,1,1,-1,Suspicious
20001.84,IDFC FIRST Bank,IndusInd Bank,Nagpur,INR,CUST46663985692,42,iOS,Male,CUST47460459435,Individual Transfer,QR Scan,P2P,Loan Repayment,403862.28,success,2025-05-23,UPI20250523018480,18:22:32,Debit,Adult,1,1,0,-1,Suspicious
15796.33,Kotak Mahindra Bank,HDFC Bank,Bhopal,INR,CUST26399621479,30,POS Device,Male,CUST65978614398,Individual Transfer,Mobile Number,P2P,Salary Transfer,52948.77,success,2025-11-14,UPI20251114018715,21:58:57,Debit,Adult,1,1,0,-1,Suspicious
10594.87,ICICI Bank,Kotak Mahindra Bank,Bengaluru,INR,CUST72087774171,28,iOS,Female,CUST71916026500,Individual Transfer,UPI ID,P2P,Rent,16202.27,success,2025-09-09,UPI20250909018823,11:45:49,Debit,Adult,1,1,0,-1,Suspicious
23390.29,State Bank of India,Axis Bank,Noida,INR,CUST26638930208,32,iOS,Male,CUST12998030626,Individual Transfer,Mobile Number,P2P,Rent,439836.32,success,2025-06-15,UPI20250615018865,08:58:11,Debit,Adult,1,1,0,-1,Suspicious
30981.73,State Bank of India,IndusInd Bank,Delhi,INR,CUST42530077595,51,POS Device,Female,CUST64050144558,Individual Transfer,QR Scan,P2P,Salary Transfer,173757.43,success,2025-08-30,UPI20250830018871,20:05:10,Debit,Senior,1,1,0,-1,Suspicious
27248.54,Axis Bank,IDFC FIRST Bank,Mumbai,INR,CUST36012235547,39,Android,Male,CUST55244738403,Individual Transfer,Bank Account,P2P,Loan Repayment,374459.76,success,2025-11-06,UPI20251106018879,18:39:27,Debit,Adult,1,1,0,-1,Suspicious
17627.36,Bank of Baroda,IndusInd Bank,Pune,INR,CUST55449679990,19,POS Device,Male,CUST93660358013,Individual Transfer,UPI ID,P2P,Loan Repayment,210570.03,success,2025-11-22,UPI20251122018903,13:40:17,Debit,Young,1,1,0,-1,Suspicious
14504.11,HDFC Bank,IndusInd Bank,Delhi,INR,CUST27516209132,25,Android,Female,CUST82334596522,Individual Transfer,QR Scan,P2P,Rent,238448.01,success,2025-04-01,UPI20250401018940,12:50:20,Debit,Adult,1,1,0,-1,Suspicious
17427.42,Kotak Mahindra Bank,Punjab National Bank,Bengaluru,INR,CUST97909057580,69,Web,Male,CUST35512338422,Individual Transfer,UPI ID,P2P,Rent,124611.67,success,2025-04-01,UPI20250401019060,21:37:53,Debit,Senior,1,1,1,-1,Suspicious
9775.81,HDFC Bank,IDFC FIRST Bank,Patna,INR,CUST95574467594,70,iOS,Female,CUST94523862113,Individual Transfer,Mobile Number,P2P,Rent,27133.51,success,2025-02-03,UPI20250203019099,19:16:09,Debit,Senior,1,1,0,-1,Suspicious
22244.63,Kotak Mahindra Bank,IndusInd Bank,Chennai,INR,CUST64512291327,65,Android,Female,CUST70675649237,Individual Transfer,QR Scan,P2P,Salary Transfer,475924.9,pending,2025-02-11,UPI20250211019104,20:18:11,Debit,Senior,0,1,0,-1,Suspicious
10396.84,Axis Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST83873983370,18,Web,Male,CUST69580705578,Individual Transfer,QR Scan,P2P,Rent,429611.92,success,2025-06-10,UPI20250610019167,15:02:49,Debit,Young,1,1,1,-1,Suspicious
18080.93,IndusInd Bank,Canara Bank,Bhopal,INR,CUST43268553420,34,POS Device,Female,CUST69832135869,Individual Transfer,UPI ID,P2P,Rent,261057.0,success,2025-08-26,UPI20250826019168,16:03:05,Debit,Adult,1,1,0,-1,Suspicious
59108.26,Bank of Baroda,IndusInd Bank,Jaipur,INR,CUST64403312210,31,Android,Female,CUST45830621766,Individual Transfer,QR Scan,P2P,Rent,8526.67,success,2025-08-02,UPI20250802019244,18:00:01,Debit,Adult,1,1,0,-1,Suspicious
33152.77,Axis Bank,HDFC Bank,Noida,INR,CUST19907443301,62,Android,Male,CUST24576609568,Individual Transfer,QR Scan,P2P,Rent,193584.86,success,2025-05-29,UPI20250529019296,10:02:53,Debit,Senior,1,1,0,-1,Suspicious
17331.6,Axis Bank,Union Bank of India,Mumbai,INR,CUST90352411497,30,Web,Male,MERC2494859983,Reliance Digital,Mobile Number,P2M,Healthcare,356477.9,failed,2025-05-01,UPI20250501019299,07:13:48,Debit,Adult,0,1,0,-1,Suspicious
80944.04,State Bank of India,Yes Bank,Pune,INR,CUST55839257384,22,Android,Female,CUST20589269279,Individual Transfer,Bank Account,P2P,Salary Transfer,560875.16,success,2025-10-24,UPI20251024019329,18:03:44,Credit,Young,1,1,0,-1,Suspicious
17014.71,Kotak Mahindra Bank,IndusInd Bank,Jaipur,INR,CUST82304028087,31,iOS,Male,CUST78924495720,Individual Transfer,Mobile Number,P2P,Rent,1487.44,success,2025-09-27,UPI20250927019421,22:02:55,Debit,Adult,1,1,0,-1,Suspicious
47476.27,Axis Bank,Yes Bank,Kolkata,INR,CUST70859638566,39,POS Device,Female,CUST27903797867,Individual Transfer,Mobile Number,P2P,Rent,316687.97,success,2025-06-22,UPI20250622019435,18:50:29,Credit,Adult,1,1,0,-1,Suspicious
30418.23,IDFC FIRST Bank,Kotak Mahindra Bank,Indore,INR,CUST47758169838,22,Android,Female,CUST39525350593,Individual Transfer,UPI ID,P2P,Rent,453107.37,success,2025-11-10,UPI20251110019447,10:21:00,Debit,Young,1,1,0,-1,Suspicious
21821.78,IDFC FIRST Bank,IndusInd Bank,Indore,INR,CUST58435461570,18,POS Device,Female,CUST16354655926,Individual Transfer,Bank Account,P2P,Salary Transfer,71440.02,success,2025-08-13,UPI20250813019519,19:53:08,Credit,Young,1,1,0,-1,Suspicious
16655.1,Canara Bank,Yes Bank,Bengaluru,INR,CUST85485923776,36,Web,Female,CUST54350603191,Individual Transfer,QR Scan,P2P,Loan Repayment,157010.64,success,2025-06-16,UPI20250616019549,11:32:45,Credit,Adult,1,1,1,-1,Suspicious
24117.53,Yes Bank,IDFC FIRST Bank,Kochi,INR,CUST98754366412,38,iOS,Female,CUST12408772293,Individual Transfer,Bank Account,P2P,Salary Transfer,25699.91,success,2025-04-27,UPI20250427019634,17:40:16,Debit,Adult,1,1,0,-1,Suspicious
29971.94,IndusInd Bank,Bank of Baroda,Chennai,INR,CUST94416461952,29,Web,Male,CUST84054344147,Individual Transfer,Bank Account,P2P,Loan Repayment,25933.9,success,2025-04-20,UPI20250420019674,15:21:34,Debit,Adult,1,1,1,-1,Suspicious
28872.46,IndusInd Bank,Kotak Mahindra Bank,Noida,INR,CUST23410354978,52,Web,Male,CUST24411605578,Individual Transfer,UPI ID,P2P,Loan Repayment,343917.87,success,2025-01-30,UPI20250130019779,11:42:56,Credit,Senior,1,1,1,-1,Suspicious
16855.34,IndusInd Bank,ICICI Bank,Kochi,INR,CUST23387135939,67,Web,Female,CUST81788130967,Individual Transfer,UPI ID,P2P,Loan Repayment,445172.94,success,2025-07-28,UPI20250728019790,06:30:08,Debit,Senior,1,1,1,-1,Suspicious
11596.23,Axis Bank,IDFC FIRST Bank,Bhopal,INR,CUST11515179159,69,Android,Male,CUST58335456313,Individual Transfer,UPI ID,P2P,Salary Transfer,19778.29,success,2025-06-29,UPI20250629019935,06:51:05,Debit,Senior,1,1,0,-1,Suspicious
20197.86,Axis Bank,IndusInd Bank,Indore,INR,CUST76598047349,18,POS Device,Male,CUST12158194852,Individual Transfer,UPI ID,P2P,Loan Repayment,293918.67,success,2025-05-19,UPI20250519019956,10:35:33,Debit,Young,1,1,0,-1,Suspicious
