Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
529.48,Kotak Mahindra Bank,IDFC FIRST Bank,Surat,INR,CUST78214888630,18,Android,Female,MERC2564907745,Apollo Pharmacy,QR Scan,P2M,Recharge,410392.74,failed,2025-03-06,UPI20250306017457,16:06:35,Debit,Young,0,0,0,1,Normally
3790.35,Yes Bank,Canara Bank,Surat,INR,CUST35099076892,30,Web,Male,MERC6546412383,Reliance Digital,UPI ID,P2M,Education,33961.28,failed,2025-03-28,UPI20250328017458,22:45:17,Debit,Adult,0,1,0,1,Normally
2152.76,Yes Bank,Punjab National Bank,Lucknow,INR,CUST40348845829,53,POS Device,Female,MERC1725424599,JioMart,QR Scan,P2M,Entertainment,210299.73,success,2025-12-10,UPI20251210017459,20:58:18,Debit,Senior,1,1,0,1,Normally
3319.54,Axis Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST55800608827,51,Android,Female,CUST51542455013,Individual Transfer,Bank Account,P2P,Gift,15747.73,pending,2025-07-28,UPI20250728017460,20:40:42,Credit,Senior,0,1,0,1,Normally
263.44,Yes Bank,HDFC Bank,Surat,INR,CUST49434958548,22,POS Device,Female,MERC5730231007,Local Kirana,QR Scan,P2M,Travel,57848.07,success,2025-04-19,UPI20250419017461,11:55:53,Debit,Young,1,0,0,1,Normally
4167.95,Kotak Mahindra Bank,Punjab National Bank,Bengaluru,INR,CUST48234853117,66,iOS,Male,CUST62155836039,Individual Transfer,UPI ID,P2P,Loan Repayment,201492.36,success,2025-04-10,UPI20250410017462,13:35:40,Debit,Senior,1,1,0,1,Normally
1763.29,IDFC FIRST Bank,Canara Bank,Ahmedabad,INR,CUST97115235998,54,Android,Male,MERC2791484359,MakeMyTrip,Bank Account,P2M,Recharge,124434.34,success,2025-09-08,UPI20250908017463,10:14:19,Debit,Senior,1,1,0,1,Normally
563.64,State Bank of India,Canara Bank,Ahmedabad,INR,CUST69708705720,54,Web,Male,CUST25186048486,Individual Transfer,Bank Account,P2P,Family Support,381702.61,success,2025-09-13,UPI20250913017464,12:27:31,Debit,Senior,1,0,0,1,Normally
41.81,ICICI Bank,Union Bank of India,Kolkata,INR,CUST32089047695,27,POS Device,Male,CUST82866079480,Individual Transfer,UPI ID,P2P,Gift,361264.69,success,2025-04-18,UPI20250418017465,22:31:46,Debit,Adult,1,0,0,1,Normally
1579.07,Axis Bank,State Bank of India,Surat,INR,CUST61518746389,66,iOS,Male,MERC2766162963,Flipkart,UPI ID,P2M,Entertainment,218938.08,success,2025-06-07,UPI20250607017466,16:06:04,Debit,Senior,1,1,0,1,Normally
2045.79,Union Bank of India,ICICI Bank,Pune,INR,CUST78320789665,44,POS Device,Female,MERC9631404348,Flipkart,UPI ID,P2M,Travel,114845.46,success,2025-01-13,UPI20250113017467,20:59:16,Credit,Adult,1,1,0,1,Normally
430.79,Punjab National Bank,Canara Bank,Chennai,INR,CUST40377742038,60,POS Device,Female,MERC9635403594,Spotify,Mobile Number,P2M,Education,52040.82,success,2025-11-13,UPI20251113017468,18:13:03,Credit,Senior,1,0,0,1,Normally
429.25,Union Bank of India,Axis Bank,Ahmedabad,INR,CUST10624574344,66,POS Device,Male,MERC3216560561,Flipkart,QR Scan,P2M,Grocery,473915.15,success,2025-11-28,UPI20251128017469,13:06:03,Credit,Senior,1,0,0,1,Normally
5117.02,Yes Bank,Punjab National Bank,Lucknow,INR,CUST41298416059,50,Web,Female,MERC6170089796,Uber,QR Scan,P2M,Education,442005.03,success,2025-03-16,UPI20250316017470,13:34:11,Debit,Senior,1,1,0,1,Normally
366.14,Axis Bank,HDFC Bank,Patna,INR,CUST76921031097,40,POS Device,Female,CUST69201090157,Individual Transfer,QR Scan,P2P,Family Support,401340.52,success,2025-07-05,UPI20250705017471,13:48:07,Debit,Adult,1,0,0,1,Normally
1621.62,Canara Bank,Yes Bank,Bhopal,INR,CUST11206787984,64,POS Device,Male,MERC9241433583,Netflix,QR Scan,P2M,Healthcare,406540.21,success,2025-10-16,UPI20251016017472,01:27:18,Debit,Senior,1,1,0,1,Normally
1127.2,State Bank of India,Yes Bank,Jaipur,INR,CUST57765728593,46,Web,Female,MERC5148820680,Apollo Pharmacy,UPI ID,P2M,Grocery,172179.41,success,2025-03-25,UPI20250325017473,16:13:17,Debit,Senior,1,1,0,1,Normally
4175.02,Bank of Baroda,HDFC Bank,Lucknow,INR,CUST78114351823,40,Web,Female,CUST56164614231,Individual Transfer,Mobile Number,P2P,Salary Transfer,250869.51,success,2025-01-08,UPI20250108017474,22:32:43,Debit,Adult,1,1,1,1,Normally
365.14,HDFC Bank,Kotak Mahindra Bank,Indore,INR,CUST48391539035,22,Web,Female,MERC2553093391,Spotify,QR Scan,P2M,Shopping,81188.32,success,2025-06-16,UPI20250616017475,15:56:37,Debit,Young,1,0,0,1,Normally
109.51,Union Bank of India,Axis Bank,Chandigarh,INR,CUST83325426959,45,Web,Male,MERC9675526288,Urban Company,UPI ID,P2M,Recharge,436763.12,success,2025-06-06,UPI20250606017476,18:02:48,Debit,Senior,1,0,0,1,Normally
782.07,HDFC Bank,IDFC FIRST Bank,Bhopal,INR,CUST22066063416,53,Android,Female,MERC4685054020,D-Mart,QR Scan,P2M,Shopping,364289.52,failed,2025-04-08,UPI20250408017477,12:23:21,Debit,Senior,0,0,0,1,Normally
1475.44,Punjab National Bank,HDFC Bank,Chennai,INR,CUST20698296390,61,Web,Female,CUST83422756143,Individual Transfer,Bank Account,P2P,Family Support,260288.91,success,2025-05-08,UPI20250508017478,13:51:38,Debit,Senior,1,1,0,1,Normally
240.1,Axis Bank,Bank of Baroda,Bengaluru,INR,CUST28365111437,47,Web,Female,CUST91276938555,Individual Transfer,Bank Account,P2P,Personal Transfer,437176.09,success,2025-06-06,UPI20250606017479,19:21:24,Debit,Senior,1,0,0,1,Normally
166.02,Canara Bank,ICICI Bank,Indore,INR,CUST16738819902,63,iOS,Female,MERC2630135252,Local Kirana,Bank Account,P2M,Shopping,72806.59,success,2025-09-26,UPI20250926017480,16:48:49,Debit,Senior,1,0,0,1,Normally
38.88,Yes Bank,IndusInd Bank,Kochi,INR,CUST68892303050,45,Android,Male,MERC1757134888,Flipkart,QR Scan,P2M,Shopping,263234.56,success,2025-08-17,UPI20250817017481,22:15:16,Debit,Senior,1,0,0,1,Normally
408.35,Union Bank of India,Kotak Mahindra Bank,Kolkata,INR,CUST56003914311,47,iOS,Male,CUST61698764465,Individual Transfer,Bank Account,P2P,Personal Transfer,7966.52,success,2025-12-13,UPI20251213017482,21:46:35,Debit,Senior,1,0,0,1,Normally
73.01,ICICI Bank,Yes Bank,Indore,INR,CUST61989695839,65,iOS,Male,MERC4070846452,Zomato,Mobile Number,P2M,Subscription,7618.92,success,2025-02-21,UPI20250221017483,18:20:04,Debit,Senior,1,0,0,1,Normally
266.88,IndusInd Bank,HDFC Bank,Noida,INR,CUST30558006193,36,Web,Male,MERC2456905401,Reliance Digital,UPI ID,P2M,Travel,488552.81,success,2025-06-29,UPI20250629017484,20:41:41,Debit,Adult,1,0,0,1,Normally
2224.0,IndusInd Bank,IDFC FIRST Bank,Pune,INR,CUST88861672432,37,Web,Male,MERC6516636606,Swiggy,Mobile Number,P2M,Recharge,501038.39,success,2025-07-18,UPI20250718017485,17:36:49,Credit,Adult,1,1,0,1,Normally
1586.93,Kotak Mahindra Bank,State Bank of India,Patna,INR,CUST45854359536,57,iOS,Male,MERC9039008257,MedPlus,UPI ID,P2M,Healthcare,268484.49,success,2025-04-23,UPI20250423017486,09:16:00,Debit,Senior,1,1,0,1,Normally
1056.0,Yes Bank,Bank of Baroda,Nagpur,INR,CUST70672367723,47,Android,Female,CUST17186769970,Individual Transfer,UPI ID,P2P,Loan Repayment,99905.95,success,2025-10-09,UPI20251009017487,09:38:19,Debit,Senior,1,1,0,1,Normally
589.07,HDFC Bank,Punjab National Bank,Patna,INR,CUST92236079506,35,Web,Male,MERC3508990733,Reliance Digital,UPI ID,P2M,Healthcare,220646.08,success,2025-07-07,UPI20250707017488,20:35:39,Credit,Adult,1,0,0,1,Normally
1348.71,Canara Bank,HDFC Bank,Gurugram,INR,CUST84676056754,60,POS Device,Male,CUST60272926317,Individual Transfer,Bank Account,P2P,Gift,180988.93,success,2025-06-02,UPI20250602017489,10:34:26,Debit,Senior,1,1,0,1,Normally
995.98,Union Bank of India,Canara Bank,Noida,INR,CUST64929287288,39,Android,Female,CUST90003775205,Individual Transfer,QR Scan,P2P,Family Support,118436.71,success,2025-12-29,UPI20251229017490,14:31:12,Debit,Adult,1,0,0,1,Normally
525.11,Bank of Baroda,IndusInd Bank,Coimbatore,INR,CUST40740805032,47,POS Device,Male,MERC2241755063,BigBasket,QR Scan,P2M,Travel,113402.74,success,2025-02-26,UPI20250226017491,20:16:10,Debit,Senior,1,0,0,1,Normally
2752.89,Punjab National Bank,IndusInd Bank,Kochi,INR,CUST77215765702,38,Android,Female,CUST13873186482,Individual Transfer,QR Scan,P2P,Split Expense,276837.82,success,2025-09-26,UPI20250926017492,18:09:41,Debit,Adult,1,1,0,1,Normally
4418.78,Yes Bank,Kotak Mahindra Bank,Jaipur,INR,CUST62626482684,54,iOS,Female,MERC9758862441,Flipkart,UPI ID,P2M,Grocery,90374.1,success,2025-09-29,UPI20250929017493,14:06:44,Credit,Senior,1,1,0,1,Normally
2480.36,Canara Bank,Union Bank of India,Jaipur,INR,CUST17479013749,44,Web,Male,CUST71725516258,Individual Transfer,Bank Account,P2P,Split Expense,28341.26,success,2025-03-01,UPI20250301017494,18:47:07,Debit,Adult,1,1,1,1,Normally
976.55,Canara Bank,Punjab National Bank,Noida,INR,CUST13493598410,44,Android,Male,CUST48001481257,Individual Transfer,Bank Account,P2P,Personal Transfer,128040.91,success,2025-11-07,UPI20251107017495,21:01:54,Debit,Adult,1,0,0,1,Normally
6252.59,IndusInd Bank,Axis Bank,Nagpur,INR,CUST96463949017,65,Web,Female,CUST33503751259,Individual Transfer,QR Scan,P2P,Salary Transfer,334260.97,success,2025-05-21,UPI20250521017496,19:01:30,Debit,Senior,1,1,1,1,Normally
870.47,ICICI Bank,IndusInd Bank,Bhopal,INR,CUST43108426944,50,Web,Male,MERC8045710231,Cafe Coffee Day,Mobile Number,P2M,Shopping,153899.77,success,2025-04-20,UPI20250420017497,18:10:46,Debit,Senior,1,0,0,1,Normally
116.74,Bank of Baroda,Axis Bank,Surat,INR,CUST30005924653,30,Android,Female,MERC4542579157,Reliance Digital,Mobile Number,P2M,Entertainment,313924.97,success,2025-05-23,UPI20250523017498,16:17:56,Debit,Adult,1,0,0,1,Normally
2309.73,IDFC FIRST Bank,IndusInd Bank,Ahmedabad,INR,CUST39720728542,25,iOS,Male,MERC8876656518,Ola,UPI ID,P2M,Grocery,124242.09,success,2025-03-08,UPI20250308017499,16:10:01,Debit,Adult,1,1,0,1,Normally
11456.22,IDFC FIRST Bank,State Bank of India,Lucknow,INR,CUST15791903311,64,POS Device,Female,CUST52647009491,Individual Transfer,Mobile Number,P2P,Salary Transfer,381852.32,success,2025-06-26,UPI20250626017500,15:55:22,Debit,Senior,1,1,0,1,Normally
374.82,ICICI Bank,State Bank of India,Patna,INR,CUST47046020053,46,iOS,Male,MERC9787767562,Croma,UPI ID,P2M,Food,230722.14,success,2025-08-08,UPI20250808017501,15:56:32,Debit,Senior,1,0,0,1,Normally
71.38,Axis Bank,Kotak Mahindra Bank,Surat,INR,CUST95186586363,23,Web,Male,MERC8944448126,Reliance Digital,QR Scan,P2M,Subscription,173539.56,success,2025-08-27,UPI20250827017502,18:47:06,Debit,Young,1,0,0,1,Normally
203.53,Kotak Mahindra Bank,Union Bank of India,Surat,INR,CUST37540839536,59,iOS,Female,MERC3245646182,JioMart,UPI ID,P2M,Shopping,450572.37,success,2025-11-12,UPI20251112017503,21:19:44,Debit,Senior,1,0,0,1,Normally
69.5,Axis Bank,IndusInd Bank,Bhopal,INR,CUST37181833871,23,POS Device,Male,CUST77036396998,Individual Transfer,Mobile Number,P2P,Split Expense,24079.93,success,2025-12-16,UPI20251216017504,11:15:52,Debit,Young,1,0,0,1,Normally
4315.47,Kotak Mahindra Bank,Yes Bank,Coimbatore,INR,CUST18515004645,66,POS Device,Male,CUST59983631516,Individual Transfer,QR Scan,P2P,Split Expense,17391.75,success,2025-03-16,UPI20250316017505,17:40:28,Debit,Senior,1,1,0,1,Normally
510.7,Yes Bank,Punjab National Bank,Hyderabad,INR,CUST52891897066,63,iOS,Female,MERC7209478587,Zomato,Mobile Number,P2M,Entertainment,29579.43,success,2025-10-10,UPI20251010017506,12:48:20,Debit,Senior,1,0,0,1,Normally
1063.46,IndusInd Bank,Bank of Baroda,Chennai,INR,CUST35646345597,29,POS Device,Male,MERC7026720830,Reliance Digital,UPI ID,P2M,Education,373475.64,success,2025-06-23,UPI20250623017507,15:52:34,Debit,Adult,1,1,0,1,Normally
1665.78,Union Bank of India,IDFC FIRST Bank,Bengaluru,INR,CUST98548399769,21,Android,Female,CUST59518833653,Individual Transfer,Bank Account,P2P,Gift,25167.53,success,2025-11-09,UPI20251109017508,11:48:43,Debit,Young,1,1,0,1,Normally
206.93,Axis Bank,Yes Bank,Nagpur,INR,CUST34711539780,25,Android,Male,MERC1425726207,JioMart,Bank Account,P2M,Grocery,391308.23,success,2025-04-18,UPI20250418017509,21:18:48,Debit,Adult,1,0,0,1,Normally
250.26,IndusInd Bank,IDFC FIRST Bank,Kolkata,INR,CUST87314389460,26,iOS,Male,MERC9176710442,Paytm Mall,Bank Account,P2M,Recharge,126615.88,success,2025-02-12,UPI20250212017510,15:14:30,Debit,Adult,1,0,0,1,Normally
741.41,HDFC Bank,Punjab National Bank,Gurugram,INR,CUST81972966126,32,Web,Male,MERC6418205805,Zomato,UPI ID,P2M,Entertainment,215478.6,success,2025-06-11,UPI20250611017511,17:35:43,Debit,Adult,1,0,0,1,Normally
457.41,IDFC FIRST Bank,Yes Bank,Gurugram,INR,CUST79911689396,64,POS Device,Female,CUST48596906559,Individual Transfer,Mobile Number,P2P,Personal Transfer,125664.27,success,2025-02-27,UPI20250227017512,16:39:11,Debit,Senior,1,0,0,1,Normally
388.01,Punjab National Bank,IndusInd Bank,Nagpur,INR,CUST76982341712,61,Web,Female,CUST41248299708,Individual Transfer,QR Scan,P2P,Personal Transfer,26246.68,success,2025-05-12,UPI20250512017513,17:13:09,Credit,Senior,1,0,0,1,Normally
1645.25,IDFC FIRST Bank,Yes Bank,Nagpur,INR,CUST52847702733,26,Android,Male,CUST54260479060,Individual Transfer,Mobile Number,P2P,Rent,442717.06,success,2025-10-07,UPI20251007017514,11:55:44,Debit,Adult,1,1,0,1,Normally
1605.43,Yes Bank,Punjab National Bank,Lucknow,INR,CUST65422740920,69,Web,Male,CUST30051039901,Individual Transfer,Mobile Number,P2P,Rent,42763.32,success,2025-03-13,UPI20250313017515,18:56:45,Debit,Senior,1,1,0,1,Normally
253.38,Canara Bank,ICICI Bank,Gurugram,INR,CUST65039677246,49,iOS,Male,MERC4386290606,Croma,UPI ID,P2M,Recharge,452588.65,success,2025-04-27,UPI20250427017516,18:46:59,Credit,Senior,1,0,0,1,Normally
9714.23,Canara Bank,Kotak Mahindra Bank,Bengaluru,INR,CUST66156405856,56,Web,Female,CUST75041884898,Individual Transfer,QR Scan,P2P,Loan Repayment,158570.08,success,2025-12-27,UPI20251227017517,19:35:38,Debit,Senior,1,1,1,1,Normally
1465.88,Punjab National Bank,HDFC Bank,Kolkata,INR,CUST53400775152,53,iOS,Female,MERC7907597027,Croma,Bank Account,P2M,Education,59929.23,success,2025-05-16,UPI20250516017518,19:19:48,Debit,Senior,1,1,0,1,Normally
945.71,Canara Bank,ICICI Bank,Coimbatore,INR,CUST19163471812,70,Android,Female,MERC6752873011,Spotify,Bank Account,P2M,Recharge,315821.46,success,2025-03-09,UPI20250309017519,13:16:14,Debit,Senior,1,0,0,1,Normally
2067.39,Canara Bank,Kotak Mahindra Bank,Bengaluru,INR,CUST60516866302,67,iOS,Male,CUST18721511116,Individual Transfer,Mobile Number,P2P,Gift,66081.01,success,2025-05-31,UPI20250531017520,09:45:50,Debit,Senior,1,1,0,1,Normally
842.93,Punjab National Bank,Axis Bank,Bhopal,INR,CUST17207148372,56,iOS,Male,CUST97660633849,Individual Transfer,Mobile Number,P2P,Split Expense,42004.54,success,2025-05-30,UPI20250530017521,09:24:24,Debit,Senior,1,0,0,1,Normally
1065.44,Axis Bank,Union Bank of India,Patna,INR,CUST67392633441,46,iOS,Female,CUST49135575456,Individual Transfer,Mobile Number,P2P,Personal Transfer,46928.96,success,2025-05-15,UPI20250515017522,16:16:23,Debit,Senior,1,1,0,1,Normally
123.18,Axis Bank,Punjab National Bank,Delhi,INR,CUST88923510797,33,Web,Male,MERC6049934384,D-Mart,QR Scan,P2M,Food,243134.08,success,2025-12-31,UPI20251231017523,21:35:01,Debit,Adult,1,0,0,1,Normally
200.22,Punjab National Bank,State Bank of India,Chennai,INR,CUST26140201411,67,iOS,Male,MERC2667223786,Domino's,UPI ID,P2M,Food,209857.13,success,2025-08-03,UPI20250803017524,19:05:36,Debit,Senior,1,0,0,1,Normally
4325.17,IDFC FIRST Bank,IndusInd Bank,Coimbatore,INR,CUST22877476784,66,POS Device,Female,CUST38019598913,Individual Transfer,UPI ID,P2P,Rent,103491.42,failed,2025-01-29,UPI20250129017525,14:49:20,Debit,Senior,0,1,0,1,Normally
773.72,Bank of Baroda,Canara Bank,Coimbatore,INR,CUST27541802478,47,Web,Male,MERC7820010194,Reliance Digital,Bank Account,P2M,Entertainment,73098.29,success,2025-08-08,UPI20250808017526,15:35:29,Debit,Senior,1,0,0,1,Normally
158.42,State Bank of India,Axis Bank,Pune,INR,CUST70352801892,36,Web,Male,MERC4160596605,Paytm Mall,Bank Account,P2M,Food,141680.47,success,2025-08-20,UPI20250820017527,22:27:48,Debit,Adult,1,0,0,1,Normally
1654.1,HDFC Bank,Union Bank of India,Bengaluru,INR,CUST54302720870,50,iOS,Male,CUST99943390599,Individual Transfer,QR Scan,P2P,Salary Transfer,203544.51,success,2025-12-04,UPI20251204017528,07:53:07,Debit,Senior,1,1,0,1,Normally
135.73,Axis Bank,Union Bank of India,Surat,INR,CUST98735774465,29,iOS,Female,MERC5599267040,Zomato,Mobile Number,P2M,Food,338567.8,success,2025-06-08,UPI20250608017529,20:29:39,Debit,Adult,1,0,0,1,Normally
299.04,Yes Bank,IndusInd Bank,Kolkata,INR,CUST40323979844,36,Android,Male,MERC3106202538,MedPlus,Mobile Number,P2M,Travel,43684.37,success,2025-06-19,UPI20250619017530,13:54:44,Debit,Adult,1,0,0,1,Normally
464.09,HDFC Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST13447283430,20,iOS,Female,CUST98650692659,Individual Transfer,Bank Account,P2P,Split Expense,195176.22,success,2025-05-21,UPI20250521017531,13:52:51,Debit,Young,1,0,0,1,Normally
784.33,ICICI Bank,IndusInd Bank,Bhopal,INR,CUST29776854135,52,POS Device,Male,CUST17811986665,Individual Transfer,Bank Account,P2P,Split Expense,179998.13,success,2025-06-02,UPI20250602017532,21:46:19,Debit,Senior,1,0,0,1,Normally
962.91,Canara Bank,Axis Bank,Kochi,INR,CUST79942007587,66,Android,Male,CUST65634702358,Individual Transfer,Mobile Number,P2P,Family Support,184459.6,success,2025-04-25,UPI20250425017533,12:16:01,Debit,Senior,1,0,0,1,Normally
295.42,Canara Bank,Bank of Baroda,Delhi,INR,CUST32578547020,55,Web,Female,MERC2862825156,BigBasket,QR Scan,P2M,Travel,255176.16,success,2025-04-10,UPI20250410017534,15:14:10,Debit,Senior,1,0,0,1,Normally
15916.87,IDFC FIRST Bank,Kotak Mahindra Bank,Nagpur,INR,CUST80878355863,18,iOS,Female,CUST92254076639,Individual Transfer,Bank Account,P2P,Salary Transfer,467847.4,success,2025-02-14,UPI20250214017535,12:34:51,Debit,Young,1,1,0,-1,Suspicious
1481.34,Bank of Baroda,Bank of Baroda,Lucknow,INR,CUST73076519630,38,POS Device,Female,MERC5214666281,JioMart,Mobile Number,P2M,Shopping,210424.27,success,2025-02-23,UPI20250223017536,15:06:05,Debit,Adult,1,1,0,1,Normally
3515.36,Union Bank of India,Bank of Baroda,Ahmedabad,INR,CUST24314934676,38,Android,Male,MERC8287786385,Apollo Pharmacy,Mobile Number,P2M,Education,255639.69,success,2025-08-14,UPI20250814017537,18:03:06,Debit,Adult,1,1,0,1,Normally
1748.62,Axis Bank,Union Bank of India,Kolkata,INR,CUST32115885037,36,Web,Male,CUST62232864470,Individual Transfer,UPI ID,P2P,Personal Transfer,146928.61,success,2025-11-17,UPI20251117017538,10:58:39,Debit,Adult,1,1,0,1,Normally
2484.57,Canara Bank,State Bank of India,Hyderabad,INR,CUST78712652287,25,POS Device,Female,CUST78468986649,Individual Transfer,Mobile Number,P2P,Personal Transfer,149736.65,success,2025-02-17,UPI20250217017539,11:42:05,Debit,Adult,1,1,0,1,Normally
3845.4,Yes Bank,Punjab National Bank,Mumbai,INR,CUST18279212252,61,iOS,Female,CUST60672722187,Individual Transfer,QR Scan,P2P,Rent,339431.83,success,2025-03-03,UPI20250303017540,17:02:29,Debit,Senior,1,1,0,1,Normally
761.23,Punjab National Bank,State Bank of India,Chennai,INR,CUST37259942478,48,Web,Male,MERC5798418624,Apollo Pharmacy,Bank Account,P2M,Education,243952.91,success,2025-07-07,UPI20250707017541,13:36:27,Debit,Senior,1,0,0,1,Normally
641.54,Bank of Baroda,IDFC FIRST Bank,Jaipur,INR,CUST89032975084,34,Android,Female,CUST11207547752,Individual Transfer,UPI ID,P2P,Family Support,254619.01,success,2025-05-10,UPI20250510017542,21:00:37,Credit,Adult,1,0,0,1,Normally
2034.77,Punjab National Bank,ICICI Bank,Chandigarh,INR,CUST35569259348,66,POS Device,Male,MERC5666748786,Amazon India,Bank Account,P2M,Healthcare,190082.37,success,2025-01-05,UPI20250105017543,17:28:25,Debit,Senior,1,1,0,1,Normally
438.29,Yes Bank,Axis Bank,Kolkata,INR,CUST17627238748,25,POS Device,Female,MERC9112894825,Ola,QR Scan,P2M,Subscription,224354.04,failed,2025-11-21,UPI20251121017544,18:27:09,Debit,Adult,0,0,0,1,Normally
629.39,Yes Bank,Yes Bank,Indore,INR,CUST33930690301,24,Web,Male,MERC7349753754,Myntra,Mobile Number,P2M,Food,219330.76,success,2025-06-13,UPI20250613017545,16:49:29,Debit,Young,1,0,0,1,Normally
2913.62,Axis Bank,IndusInd Bank,Delhi,INR,CUST88553818123,42,POS Device,Female,CUST51349667713,Individual Transfer,Mobile Number,P2P,Salary Transfer,381297.19,success,2025-03-09,UPI20250309017546,20:18:03,Debit,Adult,1,1,0,1,Normally
666.95,Union Bank of India,Yes Bank,Bengaluru,INR,CUST60073416591,22,iOS,Female,CUST89054415780,Individual Transfer,Bank Account,P2P,Loan Repayment,161419.2,failed,2025-03-26,UPI20250326017547,18:59:41,Debit,Young,0,0,0,1,Normally
552.6,Union Bank of India,Union Bank of India,Lucknow,INR,CUST93165669860,68,Web,Female,MERC2326911941,Netflix,QR Scan,P2M,Recharge,101018.92,success,2025-03-10,UPI20250310017548,13:19:18,Debit,Senior,1,0,0,1,Normally
360.51,Punjab National Bank,IndusInd Bank,Kolkata,INR,CUST77344356195,24,iOS,Male,CUST83113596335,Individual Transfer,QR Scan,P2P,Salary Transfer,466249.73,success,2025-12-20,UPI20251220017549,14:41:22,Debit,Young,1,0,0,1,Normally
1006.12,Yes Bank,IndusInd Bank,Noida,INR,CUST91920855703,69,iOS,Male,MERC5520567303,Swiggy,Mobile Number,P2M,Travel,355180.7,success,2025-12-25,UPI20251225017550,19:14:45,Credit,Senior,1,1,0,1,Normally
625.08,Kotak Mahindra Bank,HDFC Bank,Jaipur,INR,CUST71028941333,30,Android,Female,CUST95533984282,Individual Transfer,QR Scan,P2P,Rent,365127.39,failed,2025-05-13,UPI20250513017551,05:11:03,Debit,Adult,0,0,0,1,Normally
903.31,Axis Bank,Kotak Mahindra Bank,Kochi,INR,CUST98350810209,57,Android,Male,MERC9924320234,IRCTC,Bank Account,P2M,Shopping,101796.61,success,2025-05-10,UPI20250510017552,21:56:49,Debit,Senior,1,0,0,1,Normally
369.93,Kotak Mahindra Bank,Axis Bank,Bhopal,INR,CUST18042534847,18,iOS,Male,MERC7243737462,MedPlus,Bank Account,P2M,Food,413049.21,success,2025-02-11,UPI20250211017553,20:23:14,Debit,Young,1,0,0,1,Normally
1022.94,Punjab National Bank,ICICI Bank,Chennai,INR,CUST84665672051,36,POS Device,Female,MERC6211618429,Flipkart,Mobile Number,P2M,Bills,450215.48,success,2025-09-28,UPI20250928017554,15:46:07,Debit,Adult,1,1,0,1,Normally
796.85,IndusInd Bank,HDFC Bank,Chandigarh,INR,CUST37662049001,27,iOS,Female,MERC4330784167,JioMart,Bank Account,P2M,Grocery,112018.52,failed,2025-12-17,UPI20251217017555,18:34:57,Debit,Adult,0,0,0,1,Normally
135.79,IndusInd Bank,State Bank of India,Bhopal,INR,CUST15666486001,46,POS Device,Male,MERC1158333594,Apollo Pharmacy,Bank Account,P2M,Subscription,190883.6,failed,2025-11-04,UPI20251104017556,23:52:22,Debit,Senior,0,0,0,1,Normally
1090.72,IDFC FIRST Bank,Kotak Mahindra Bank,Kolkata,INR,CUST76162552608,40,POS Device,Male,MERC3297666723,Local Kirana,Bank Account,P2M,Food,236070.05,failed,2025-04-12,UPI20250412017557,18:00:08,Debit,Adult,0,1,0,1,Normally
1575.85,Kotak Mahindra Bank,Punjab National Bank,Kochi,INR,CUST27982696979,35,Android,Male,MERC4528370955,Urban Company,Mobile Number,P2M,Travel,381218.77,success,2025-09-08,UPI20250908017558,18:46:08,Debit,Adult,1,1,0,1,Normally
14000.23,IDFC FIRST Bank,Canara Bank,Indore,INR,CUST60809670613,39,Web,Male,CUST27039709388,Individual Transfer,UPI ID,P2P,Loan Repayment,127630.17,success,2025-03-03,UPI20250303017559,14:43:33,Debit,Adult,1,1,1,1,Normally
378.13,HDFC Bank,IndusInd Bank,Mumbai,INR,CUST56758315168,44,POS Device,Male,MERC9858983803,MedPlus,Bank Account,P2M,Recharge,331513.29,success,2025-01-04,UPI20250104017560,10:07:37,Debit,Adult,1,0,0,1,Normally
176.54,IndusInd Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST30163197004,61,Web,Male,MERC3216535086,MedPlus,Bank Account,P2M,Recharge,422778.02,success,2025-10-24,UPI20251024017561,08:51:52,Debit,Senior,1,0,0,1,Normally
2138.03,State Bank of India,Kotak Mahindra Bank,Gurugram,INR,CUST83714467460,66,Web,Female,MERC1628596669,Apollo Pharmacy,Mobile Number,P2M,Grocery,125357.5,success,2025-11-30,UPI20251130017562,21:58:47,Debit,Senior,1,1,0,1,Normally
114.06,State Bank of India,Punjab National Bank,Bengaluru,INR,CUST67335196532,36,Android,Female,MERC4886105931,Spotify,Bank Account,P2M,Grocery,97886.55,pending,2025-10-14,UPI20251014017563,19:04:25,Debit,Adult,0,0,0,1,Normally
1090.41,Bank of Baroda,Punjab National Bank,Delhi,INR,CUST40592606387,47,POS Device,Female,CUST69061609233,Individual Transfer,QR Scan,P2P,Split Expense,182942.62,success,2025-04-27,UPI20250427017564,10:18:01,Credit,Senior,1,1,0,1,Normally
9305.76,Yes Bank,HDFC Bank,Ahmedabad,INR,CUST46349196371,40,POS Device,Male,MERC9953188920,BookMyShow,Bank Account,P2M,Education,261734.07,success,2025-02-16,UPI20250216017565,23:40:53,Credit,Adult,1,1,0,1,Normally
